Time (s),Injector Temp (C),NOX Pressure (PSI),Ox Tank Load Cell (kg),Thrust Load Cell (lbf),Chamber Pressure (PSI),Light Sensor (V),Nitrous Bottle (PSI),Comment
1645.291,22.071452,483.812112,-15.611367,338.651707,124.219014,1.012044,506.950088,
1645.292,21.539878,484.501622,-15.633246,336.291248,154.493788,1.040919,513.475837,
1645.293,21.229793,484.009115,-15.622307,335.897839,138.084693,1.030419,507.237385,
1645.294,23.976261,486.14331,-15.633246,333.242323,154.411743,1.058638,506.334451,
1645.295,22.11575,482.925601,-15.644186,335.406076,142.761285,1.056342,515.651088,
1645.296,23.1789,483.746445,-15.600427,338.553355,147.396854,1.073076,509.207422,
1645.297,21.672771,485.191131,-15.633246,335.012667,154.001515,1.077342,506.457579,
1645.298,23.887666,484.40312,-15.578547,335.209371,137.551398,1.069467,511.259545,
1645.299,22.95741,482.465928,-15.622307,333.832437,131.603103,1.069139,509.49472,
1645.3,22.558729,478.82138,-15.633246,334.717609,157.857654,1.076029,510.808078,Standby
1645.301,21.406984,484.238951,-15.611367,334.324199,173.241189,1.070779,510.931205,
1645.302,23.533283,480.889907,-15.622307,334.619257,164.011067,1.083577,510.931205,
1645.303,21.584176,480.889907,-15.622307,332.75056,146.28924,1.06717,508.386573,
1645.304,23.488985,483.253938,-15.633246,332.357151,173.446303,1.067826,507.894064,
1645.305,23.710474,483.122603,-15.589487,332.357151,133.613216,1.039935,512.860201,
1645.306,23.267495,481.021242,-15.633246,332.258798,128.526399,1.036325,505.47256,
1645.307,21.584176,482.531595,-15.611367,332.062093,155.601403,1.043216,514.830238,
1645.308,23.046006,484.895627,-15.622307,332.258798,155.10913,1.051091,512.696031,
1645.309,23.444687,482.498762,-15.622307,331.865388,132.218443,1.051091,515.035451,
1645.31,22.558729,482.498762,-15.589487,331.767036,156.873108,1.056013,513.02437,
1645.311,23.488985,483.385273,-15.622307,333.93079,154.329697,1.054045,509.207422,
1645.312,23.356091,482.433094,-15.611367,330.685159,135.951511,1.06192,518.975527,
1645.313,22.425835,485.059796,-15.622307,334.225847,142.269012,1.076358,508.427616,
1645.314,23.533283,481.480915,-15.633246,333.14397,157.980722,1.093092,512.983328,
1645.315,23.001708,483.87778,-15.644186,333.14397,155.683448,1.090139,507.688852,
1645.316,22.425835,484.009115,-15.622307,331.865388,132.136398,1.07242,515.240663,
1645.317,22.292942,483.680777,-15.622307,333.832437,149.776173,1.083905,513.475837,
1645.318,22.071452,483.122603,-15.633246,334.324199,149.571059,1.06717,508.879083,
1645.319,22.647325,483.910614,-15.600427,333.832437,136.074579,1.075701,511.01329,
1645.32,22.425835,480.200398,-15.600427,336.979715,136.68992,1.059951,508.83804,
1645.321,23.001708,482.334593,-15.600427,333.439027,162.000952,1.040919,512.326649,
1645.322,23.134602,481.579416,-15.622307,334.029142,147.684013,1.049779,508.222404,
1645.323,22.071452,481.054076,-15.622307,333.242323,123.234468,1.031403,515.815257,
1645.324,22.780219,483.516609,-15.600427,334.815962,141.120375,1.043216,506.170281,
1645.325,22.470133,482.728598,-15.622307,334.029142,148.340377,1.040591,513.106455,
1645.326,22.868814,480.561569,-15.622307,334.422552,135.746398,1.045513,505.226305,
1645.327,21.805665,481.940588,-15.611367,334.422552,143.089466,1.049123,509.946186,
1645.328,21.938559,481.152577,-15.644186,334.029142,138.823102,1.054373,508.755955,
1645.329,22.691623,480.857073,-15.622307,336.291248,164.913568,1.089483,514.542941,
1645.33,21.539878,479.642224,-15.644186,335.307724,134.843898,1.080951,512.860201,
1645.331,22.647325,479.937728,-15.633246,338.258297,141.48958,1.063232,512.162479,
1645.332,22.780219,479.182551,-15.622307,333.635732,155.150152,1.082264,514.625026,
1645.333,22.204346,482.236091,-15.611367,336.487953,166.185273,1.090795,511.17746,
1645.334,22.425835,478.493042,-15.611367,336.783011,129.551967,1.078326,512.942285,
1645.335,22.381538,482.465928,-15.633246,336.881363,179.517674,1.070451,513.927304,
1645.336,22.647325,480.364567,-15.633246,336.881363,141.94083,1.070451,507.935107,
1645.337,22.425835,480.430234,-15.611367,335.111019,134.187534,1.030419,505.595687,
1645.338,23.710474,480.101897,-15.589487,336.291248,161.426633,1.067826,512.942285,
1645.339,21.761367,483.089769,-15.644186,332.258798,154.862993,1.05831,514.501899,
1645.34,22.027155,480.101897,-15.644186,335.307724,159.29345,1.05667,509.125338,
1645.341,23.001708,480.692904,-15.622307,331.865388,143.540716,1.048466,515.445875,
1645.342,22.780219,481.415247,-15.600427,334.422552,167.90823,1.065201,509.00221,
1645.343,22.160048,478.525876,-15.633246,333.832437,129.141739,1.045841,516.061512,
1645.344,22.780219,480.003395,-15.611367,334.815962,160.688224,1.076686,507.853022,
1645.345,22.204346,482.958434,-15.622307,333.635732,137.14117,1.081608,513.18854,
1645.346,23.444687,480.791406,-15.611367,333.53738,148.340377,1.070123,509.946186,
1645.347,22.868814,481.940588,-15.611367,335.111019,165.569932,1.093092,513.886262,
1645.348,23.710474,478.690045,-15.644186,331.865388,137.018102,1.093421,505.226305,
1645.349,22.292942,481.119743,-15.600427,336.684658,132.01333,1.084233,511.423715,
1645.35,22.248644,479.478055,-15.622307,333.635732,163.108566,1.097358,509.371592,
1645.351,21.894261,480.463068,-15.622307,334.029142,154.37072,1.093749,513.845219,
1645.352,22.824516,478.525876,-15.622307,335.602781,138.49492,1.071107,516.102555,
1645.353,22.292942,483.976281,-15.622307,332.062093,150.1864,1.062248,514.378771,
1645.354,23.754772,478.919881,-15.655126,333.832437,162.452202,1.064217,509.740974,
1645.355,21.185495,481.251078,-15.644186,332.553855,129.223785,1.031075,511.464757,
1645.356,23.134602,478.099037,-15.600427,334.127495,154.206629,1.064217,515.569003,
1645.357,23.400389,479.116884,-15.622307,329.799987,146.043103,1.059951,514.953366,
1645.358,22.558729,477.705032,-15.611367,331.373626,126.065036,1.05306,511.300587,
1645.359,24.153453,479.904894,-15.600427,331.668683,143.909921,1.063889,510.931205,
1645.36,22.868814,479.543723,-15.622307,331.767036,166.349365,1.034357,514.460856,
1645.361,21.584176,479.313886,-15.633246,332.062093,132.833784,1.041247,511.17746,
1645.362,22.735921,484.14045,-15.622307,334.127495,116.957994,1.068154,506.088197,
1645.363,23.046006,479.182551,-15.611367,332.062093,150.596628,1.087514,518.565102,
1645.364,23.311793,480.988408,-15.633246,333.340675,150.596628,1.089155,506.498621,
1645.365,22.425835,479.248219,-15.600427,333.14397,131.480034,1.08128,516.061512,
1645.366,23.1789,483.024102,-15.611367,332.848913,151.0889,1.065857,511.752054,
1645.367,22.33724,482.728598,-15.589487,333.734085,151.909355,1.091452,513.311668,
1645.368,22.425835,481.152577,-15.611367,333.635732,133.038898,1.078326,509.905144,
1645.369,22.514431,484.468788,-15.589487,333.93079,130.823671,1.067826,511.423715,
1645.37,21.849963,480.528736,-15.611367,331.668683,143.868898,1.06356,509.453677,
1645.371,22.913112,480.660071,-15.611367,333.340675,146.945604,1.051748,511.095375,
1645.372,22.913112,482.794266,-15.611367,332.357151,139.315375,1.035341,508.796998,
1645.373,22.824516,482.695764,-15.622307,331.668683,129.30583,1.021559,508.673871,
1645.374,22.204346,478.722878,-15.622307,331.471979,145.181626,1.057326,517.251744,
1645.375,22.248644,484.238951,-15.611367,332.062093,137.551398,1.048466,512.654988,
1645.376,22.514431,484.567289,-15.622307,331.275274,142.269012,1.050763,506.868003,
1645.377,23.311793,484.173284,-15.644186,329.799987,122.455037,1.046826,512.860201,
1645.378,21.451282,480.692904,-15.622307,330.586807,131.151853,1.059623,513.147498,
1645.379,22.11575,481.677917,-15.622307,330.095044,133.490148,1.052076,513.475837,
1645.38,23.666176,480.298899,-15.633246,330.390102,128.157194,1.073076,511.17746,
1645.381,22.33724,485.3553,-15.622307,328.521405,114.373564,1.043872,512.983328,
1645.382,23.843368,484.173284,-15.622307,330.291749,115.07095,1.060279,504.774838,
1645.383,22.071452,482.334593,-15.611367,327.636233,119.009129,1.031732,512.942285,
1645.384,23.046006,486.668651,-15.633246,328.127996,108.958567,1.049451,510.725993,
1645.385,22.824516,484.370287,-15.622307,326.554357,105.922888,1.044529,508.755955,
1645.386,22.381538,485.059796,-15.622307,325.669185,104.446071,1.020575,513.18854,
1645.387,24.374942,484.40312,-15.611367,323.997193,95.667216,1.001543,514.009389,
1645.388,22.913112,488.671511,-15.578547,322.620259,94.1904,0.992027,515.199621,
1645.389,23.090304,486.208978,-15.633246,322.620259,89.308701,0.966433,509.207422,
1645.39,22.647325,488.014836,-15.720766,318.1944,87.585749,0.943792,513.393752,
1645.391,23.887666,488.802846,-15.720766,319.571334,88.52927,0.969386,512.778116,
1645.392,22.425835,484.40312,-15.753586,315.735589,85.247456,0.966105,509.864102,
1645.393,22.558729,486.635817,-15.698886,313.965245,85.124388,0.96348,512.162479,
1645.394,23.533283,490.05053,-15.633246,314.94877,83.852686,0.973324,511.136418,
1645.395,23.79907,484.895627,-15.644186,308.45751,82.786096,0.976277,507.606767,
1645.396,22.027155,487.62083,-15.600427,309.047624,80.324736,0.978574,510.151399,
1645.397,23.533283,488.934181,-15.611367,305.998699,81.760529,0.981199,515.938385,
1645.398,22.558729,489.065517,-15.611367,309.736091,79.914509,0.977918,508.920125,
1645.399,23.533283,486.077643,-15.633246,299.802497,79.996555,0.976277,515.199621,
1645.4,22.11575,488.211838,-15.611367,298.032154,78.888943,0.95298,514.337729,Standby
1645.401,23.488985,485.782139,-15.622307,295.179934,76.632696,0.96873,510.151399,
1645.402,21.628474,486.734318,-15.622307,292.229361,77.165991,0.954292,511.957267,
1645.403,22.868814,486.898487,-15.622307,288.983732,74.786676,0.931651,511.136418,
1645.404,22.95741,488.704345,-15.666066,285.934807,75.032812,0.900478,507.688852,
1645.405,22.603027,485.223965,-15.633246,280.72213,74.745654,0.891619,513.722092,
1645.406,23.046006,489.820693,-15.622307,276.296272,74.171337,0.874556,510.725993,
1645.407,22.33724,485.716471,-15.622307,274.034167,73.597019,0.858477,510.274526,
1645.408,22.691623,485.289632,-15.611367,268.919843,73.76111,0.85618,510.192441,
1645.409,20.698218,483.286772,-15.633246,265.280804,73.597019,0.876853,511.5058,
1645.41,22.603027,487.489495,-15.600427,260.461537,73.186793,0.847321,513.640007,
1645.411,22.780219,484.698624,-15.578547,257.117557,71.463841,0.864056,507.565725,
1645.412,23.311793,481.710751,-15.622307,252.593347,72.817589,0.882103,514.994408,
1645.413,23.444687,488.014836,-15.611367,249.839481,72.653498,0.887025,510.520781,
1645.414,23.090304,484.534455,-15.622307,245.118567,72.53043,0.881447,515.281705,
1645.415,23.090304,485.09263,-15.655126,240.299301,74.089291,0.863071,506.99113,
1645.416,23.533283,485.223965,-15.611367,237.643787,72.817589,0.868321,516.02047,
1645.417,23.356091,486.996989,-15.633246,232.529464,73.555997,0.868649,509.453677,
1645.418,23.843368,484.632957,-15.622307,228.497017,72.899634,0.862087,509.740974,
1645.419,22.824516,482.859933,-15.633246,223.776104,72.448385,0.831242,515.199621,
1645.42,23.134602,485.847806,-15.633246,221.514,73.022702,0.848305,512.039351,
1645.421,22.33724,482.203258,-15.644186,211.383708,72.489408,0.81582,513.475837,
1645.422,22.33724,485.453801,-15.611367,210.891946,74.335427,0.82993,512.244564,
1645.423,22.470133,485.256798,-15.622307,203.90893,72.858611,0.798429,508.632828,
1645.424,22.691623,483.943448,-15.600427,203.712225,73.473951,0.818117,507.196343,
1645.425,23.090304,485.716471,-15.600427,198.204494,71.792022,0.82107,512.860201,
1645.426,22.95741,486.570149,-15.622307,194.958867,74.499518,0.818117,510.397653,
1645.427,23.134602,482.66293,-15.633246,191.024773,74.622586,0.804663,512.490818,
1645.428,20.87541,486.077643,-15.633246,186.008805,74.540541,0.80007,510.890163,
1645.429,21.451282,483.35244,-15.633246,183.156587,73.268838,0.806304,507.524682,
1645.43,22.735921,486.83282,-15.633246,180.697779,72.53043,0.82993,510.479738,
1645.431,23.001708,484.041949,-15.622307,179.419199,72.407362,0.823367,512.942285,
1645.432,22.292942,484.14045,-15.622307,170.56749,73.555997,0.82468,515.240663,
1645.433,21.584176,484.468788,-15.611367,170.56749,72.653498,0.820414,510.356611,
1645.434,23.843368,487.522329,-15.655126,167.125159,74.253382,0.829602,511.546842,
1645.435,22.071452,486.340313,-15.600427,163.682828,73.925201,0.811882,511.300587,
1645.436,23.090304,483.680777,-15.644186,158.076746,74.089291,0.810898,511.998309,
1645.437,21.229793,488.934181,-15.622307,157.191575,73.884178,0.787272,506.744876,
1645.438,22.381538,484.961294,-15.611367,153.257483,73.843155,0.771194,513.270625,
1645.439,21.761367,488.31034,-15.655126,149.421743,74.37645,0.784647,506.662791,
1645.44,23.533283,484.173284,-15.589487,145.192594,72.284294,0.786616,510.931205,
1645.441,23.710474,486.241812,-15.622307,144.012367,75.319971,0.776772,513.434795,
1645.442,22.95741,486.077643,-15.622307,140.668389,73.597019,0.792851,516.02047,
1645.443,22.160048,484.928461,-15.622307,137.914524,74.622586,0.783007,507.729894,
1645.444,22.95741,485.749305,-15.644186,133.88208,74.663608,0.793835,510.561823,
1645.445,21.894261,488.540176,-15.644186,132.013387,74.581563,0.803023,513.311668,
1645.446,22.735921,488.704345,-15.611367,131.029864,74.089291,0.823039,507.976149,
1645.447,22.204346,490.247533,-15.611367,127.88259,73.104747,0.822711,510.028271,
1645.448,22.691623,486.438814,-15.622307,125.817192,75.976334,0.807617,517.169659,
1645.449,21.894261,484.435954,-15.644186,117.457248,72.858611,0.819758,513.065413,
1645.45,21.894261,487.193991,-15.600427,122.178158,72.817589,0.806632,511.5058,
1645.451,22.248644,489.952029,-15.611367,119.424294,74.335427,0.812539,510.561823,
1645.452,22.824516,485.650804,-15.600427,116.67043,73.843155,0.787929,510.438696,
1645.453,22.292942,487.259659,-15.589487,115.883612,74.622586,0.775132,509.33055,
1645.454,22.381538,485.782139,-15.644186,111.261054,73.802133,0.764959,512.367691,
1645.455,21.938559,486.438814,-15.589487,113.031395,72.981679,0.78071,510.561823,
1645.456,23.356091,487.259659,-15.622307,104.5731,75.360994,0.774803,511.546842,
1645.457,23.356091,487.489495,-15.589487,107.818725,72.407362,0.759709,509.699932,
1645.458,22.824516,490.346034,-15.622307,103.392872,76.058379,0.773819,516.225682,
1645.459,22.913112,485.420967,-15.644186,102.114293,72.735543,0.77546,511.875182,
1645.46,22.868814,487.784999,-15.633246,99.065372,74.089291,0.749537,510.931205,
1645.461,22.11575,489.755026,-15.633246,97.786793,74.540541,0.778085,508.673871,
1645.462,23.134602,485.223965,-15.600427,96.508213,72.038158,0.801382,512.244564,
1645.463,23.356091,487.653664,-15.611367,95.426338,74.458495,0.799742,515.445875,
1645.464,23.267495,487.850667,-15.611367,94.541168,72.776566,0.806632,514.994408,
1645.465,23.887666,487.161157,-15.622307,91.393895,75.60713,0.812211,507.48364,
1645.466,24.020559,483.549442,-15.600427,91.492248,73.227815,0.778413,511.752054,
1645.467,23.356091,486.865653,-15.622307,89.131793,75.237926,0.788257,515.733172,
1645.468,22.33724,489.525189,-15.611367,87.656509,73.309861,0.779725,509.699932,
1645.469,21.938559,484.698624,-15.622307,86.279578,74.089291,0.782022,515.36379,
1645.47,22.160048,484.271785,-15.600427,86.181225,74.417473,0.774475,516.718192,
1645.471,22.11575,487.128324,-15.622307,82.148783,73.432929,0.775788,509.248465,
1645.472,22.470133,486.176144,-15.611367,81.558669,74.704631,0.770538,512.285606,
1645.473,21.584176,486.734318,-15.611367,76.936113,73.473951,0.773163,516.554022,
1645.474,21.717069,486.931321,-15.622307,78.509749,73.432929,0.773819,508.427616,
1645.475,22.11575,489.262519,-15.622307,75.559181,71.833045,0.777757,507.770937,
1645.476,23.311793,485.125463,-15.622307,74.575659,73.227815,0.780054,511.34163,
1645.477,22.11575,485.782139,-15.622307,72.805318,72.653498,0.773819,511.218502,
1645.478,22.470133,489.065517,-15.611367,72.411909,72.202249,0.795148,509.207422,
1645.479,22.425835,485.289632,-15.622307,71.920148,71.997136,0.793835,508.427616,
1645.48,23.621878,488.244672,-15.600427,69.461342,74.499518,0.797445,514.912323,
1645.481,23.621878,487.35816,-15.578547,73.297079,73.597019,0.804335,510.479738,
1645.482,22.514431,486.373147,-15.622307,66.904183,75.237926,0.783663,515.938385,
1645.483,22.381538,485.486635,-15.622307,66.805831,74.458495,0.801382,511.957267,
1645.484,23.134602,487.817833,-15.611367,65.133842,74.171337,0.783991,512.942285,
1645.485,22.027155,489.262519,-15.578547,64.543729,74.007246,0.804335,515.076493,
1645.486,22.470133,483.746445,-15.611367,62.084923,70.930547,0.788913,512.490818,
1645.487,23.621878,487.949168,-15.622307,61.888218,72.53043,0.776116,507.401555,
1645.488,23.356091,484.665791,-15.622307,59.822821,73.022702,0.771522,513.557922,
1645.489,23.533283,487.161157,-15.622307,58.544242,74.089291,0.77185,515.774215,
1645.49,22.824516,486.176144,-15.611367,57.068958,70.971569,0.756428,513.804177,
1645.491,22.647325,488.704345,-15.633246,55.200265,74.540541,0.7771,512.449776,
1645.492,22.913112,483.221105,-15.589487,54.905209,71.956113,0.749865,514.789196,
1645.493,21.849963,486.274645,-15.622307,54.020038,72.571453,0.770538,508.673871,
1645.494,21.938559,486.438814,-15.633246,54.806856,72.981679,0.769553,509.617847,
1645.495,23.267495,489.78786,-15.633246,52.249698,73.350883,0.79121,514.707111,
1645.496,22.425835,488.277506,-15.622307,52.741459,73.720087,0.798757,509.782017,
